Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
51,Soft Joss: 0.9,2.6526209677419352,0.8330120967741935,0.0,1.0,0.7672703629032257,0.06574173387096774,0.04602500000000002,0.12096290322580648,1.0,0.09998331840571242,1.0,0.09985748646991721
52,Evolved ANN 5 Noise 05,2.6525504032258063,0.5503391129032258,117.0,1.0,0.46429072580645186,0.08604838709677423,0.2025963709677417,0.24706451612903227,0.8812882011288374,0.857304448146398,0.6267706325709279,0.30015496011491755
53,"First by Stein and Rapoport: 0.05: (D, D)",2.651431451612903,0.7544522177419355,195.0,1.0,0.7185439516129032,0.03590826612903221,0.06241975806451615,0.1831280241935485,0.992716017238528,0.34346024690235943,0.7045824483920683,0
54,Second by Tideman and Chieruzzi,2.651038306451613,0.7807850806451613,38.0,1.0,0.7307141129032259,0.05007096774193549,0.05997520161290324,0.15923971774193543,1.0,0.2955684745069658,0.6402288280143156,0.17072358362389833
55,Second by WmAdams,2.6478830645161286,0.7794459677419355,17.0,1.0,0.7289778225806454,0.05046814516129032,0.06028084677419351,0.16027318548387082,1.0,0.4652086692289429,0.7381924815134628,0.262725148188478
56,SpitefulCC,2.647721774193548,0.5656215725806452,81.0,1.0,0.5627804435483871,0.0028411290322580677,0.13118850806451615,0.30318991935483874,0.9893471841887216,0.5918078741898325,0,0
57,GTFT: 0.3,2.6435685483870968,0.8814657258064517,0.0,1.0,0.7946804435483871,0.0867852822580645,0.03487056451612901,0.08366370967741933,1.0,0.3033964706138915,1.0,0.30254631009392724
58,Second by Mikkelson,2.6396270161290323,0.7893528225806452,27.0,1.0,0.7523796370967742,0.03697318548387099,0.04275483870967742,0.1678923387096774,1.0,0.7773269155488121,0.3637397791009597,0.1199340164685164
59,"General Soft Grudger: n=1,d=4,c=2",2.6380745967741936,0.8116774193548387,41.0,1.0,0.7332356854838707,0.07844173387096776,0.06238991935483871,0.1259326612903227,1.0,0.4245628519723223,0.27260612656876426,0.3109869300504929
60,Soft Grudger,2.637258064516129,0.8114879032258064,41.0,1.0,0.7329711693548385,0.0785167338709678,0.062438306451612934,0.12607379032258076,1.0,0.42534876978677966,0.27415358251912103,0.31011636627031
61,First by Davis: 10,2.636814516129032,0.5785340725806452,69.0,1.0,0.5682945564516131,0.010239516129032239,0.1277415322580645,0.29372439516129023,0.9760061249929609,0.8216637243472127,0,0
62,GTFT: 0.33,2.6351108870967743,0.8870568548387097,0.0,1.0,0.7962022177419354,0.0908546370967742,0.03322943548387097,0.07971370967741936,1.0,0.3326907000949193,1.0,0.33524034730467267
63,"Limited Retaliate 3: 0.05, 20",2.6325100806451607,0.6251024193548387,72.0,1.0,0.6069439516129032,0.01815846774193546,0.1091024193548387,0.26579516129032266,0.9396670394757052,0,0.06016440190170397,0.05581890597802795
64,Resurrection,2.628850806451613,0.7546977822580645,19.0,1.0,0.6998762096774191,0.054821572580645246,0.0707364919354839,0.1745657258064517,1.0,0,0.8514386676495732,0
65,"Limited Retaliate 2: 0.08, 15",2.624969758064516,0.6349304435483871,73.0,1.0,0.6105604838709678,0.024369959677419353,0.1068479838709678,0.2582215725806451,0.9485536512050147,0,0.07773768469384697,0.06881510297166511
66,Meta Majority Long Memory: 137 players,2.6237903225806454,0.7220693548387097,44.0,1.0,0.6992832661290321,0.022786088709677407,0.06203508064516133,0.21589556451612915,0.9893472698892218,0.01771564960429037,0.6934418876231819,0.0015418824403248728
67,"Alexei: (D,)",2.6231048387096774,0.7753372983870968,167.0,1.0,0.7124362903225807,0.06290100806451611,0.06529495967741951,0.15936774193548364,0.9957453782948191,0,0.9974982326430959,0
68,Second by Leyvraz,2.619092741935484,0.8544963709677419,19.0,1.0,0.7678034274193549,0.08669294354838711,0.0422352822580645,0.10326834677419354,0.9399107948255306,0.4403158551815712,0.8164246099424002,0.48224062438753423
69,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.6190322580645162,0.7494080645161291,35.0,1.0,0.7179352822580645,0.0314727822580645,0.05374919354838713,0.19684274193548393,0.9966120570196425,0.7123724757967732,0.6090985929453305,0.018884235030885727
70,Forgiving Tit For Tat,2.6184375000000006,0.7868921370967742,0.0,1.0,0.7241834677419355,0.06270866935483875,0.05799979838709682,0.155108064516129,1.0,0.42792161017151353,1.0,0
71,Inverse Punisher,2.617913306451613,0.6316296370967742,77.0,1.0,0.6208062499999999,0.010823387096774176,0.09661431451612909,0.27175604838709677,1.0,0,0.20981913831618879,0
72,Contrite Tit For Tat,2.6173286290322584,0.7788163306451613,0.0,1.0,0.7156701612903226,0.06314616935483874,0.06186653225806456,0.15931713709677414,1.0,0,1.0,0
73,Tit For Tat,2.6163407258064515,0.77930625,0.0,1.0,0.7162941532258064,0.06301209677419363,0.06173467741935493,0.1589590725806452,1.0,0,1.0,0
74,Adaptive Tit For Tat: 0.5,2.6163004032258064,0.779485685483871,0.0,1.0,0.7164024193548386,0.06308326612903231,0.061623790322580675,0.15889052419354838,1.0,0.20025840279865623,1.0,0
75,"ZD-GEN-2: 0.125, 0.5, 3",2.6160987903225807,0.8495848790322581,7.5,1.0,0.7731076612903225,0.07647721774193551,0.03701068548387095,0.11340443548387101,1.0,0.5609674349900806,0.49630803411657926,0.12381683317101384
76,"Limited Retaliate: 0.1, 20",2.614556451612903,0.6352883064516129,72.0,1.0,0.6137292338709677,0.021559072580645138,0.10244556451612905,0.26226612903225804,0.9799415851018458,0,0.08107847680125028,0.04586421481836202
77,Forgiver,2.6138407258064515,0.6304098790322581,75.0,1.0,0.6218955645161292,0.008514314516129015,0.09463991935483866,0.27495020161290307,1.0,0.6217128657400016,0.05956178752021997,0
78,Second by RichardHufford,2.613195564516129,0.5585391129032258,131.0,1.0,0.4957937499999998,0.0627453629032258,0.17114899193548405,0.27031189516129034,0.8903859311392206,0.4677936348078447,0.7893200248774584,0.054996857222576134
79,Second by Eatherley,2.6131451612903227,0.8773467741935483,0.0,1.0,0.8013002016129032,0.07604657258064522,0.021756451612903217,0.10089677419354838,1.0,0.5338396543867093,1.0,0.3593772054703975
80,GrudgerAlternator,2.6128729838709677,0.7817320564516129,36.0,1.0,0.6394752016129034,0.14225685483870965,0.11897278225806449,0.09929516129032255,0.7798747947707368,0,1.0,1.0
81,Meta Majority: 217 players,2.612822580645161,0.7407846774193548,38.0,1.0,0.7085792338709677,0.032205443548387086,0.056808266129032295,0.20240705645161292,0.9992467741841361,0.014059006979618446,0.7643298584839789,0
82,Second by White,2.61258064516129,0.8292844758064516,0.0,1.0,0.7702167338709678,0.05906774193548388,0.032912096774193544,0.13780342741935472,1.0,0.6933741468617269,1.0,0
83,Retaliate 2: 0.08,2.611461693548387,0.6260260080645161,84.0,1.0,0.6168735887096775,0.009152419354838695,0.09670987903225808,0.2772641129032257,1.0,0,0.07173615042976275,0
84,Doubler,2.6074495967741935,0.8133889112903225,0.0,1.0,0.7458084677419354,0.06758044354838716,0.04565685483870968,0.1409542338709677,1.0,0.6743277189162207,1.0,0
85,Firm But Fair,2.6072681451612905,0.8588118951612903,0.0,1.0,0.7445985887096777,0.11421330645161282,0.05801754032258068,0.08317056451612896,1.0,0,1.0,0.6650976096925486
86,Forgetful Grudger,2.6061592741935486,0.6349334677419355,84.0,1.0,0.6240610887096774,0.01087237903225804,0.09184939516129031,0.2732171370967743,1.0,0,0.10083768078070454,0
87,Once Bitten,2.6056048387096773,0.7791479838709677,43.0,1.0,0.7354522177419355,0.04369576612903226,0.04470927419354836,0.1761427419354838,1.0,0.7287352681747403,0.08545630972188498,0.045411997133077954
88,Retaliate 3: 0.05,2.6046270161290326,0.6038546370967742,84.0,1.0,0.5969989919354839,0.006855645161290311,0.10450887096774196,0.291636491935484,1.0,0,0.04305942164970268,0
89,Retaliate: 0.1,2.603608870967742,0.6252298387096774,84.0,1.0,0.6141080645161291,0.011121774193548364,0.09673689516129033,0.2780332661290323,1.0,0,0.09238216555911866,0
90,Adaptive Pavlov 2011,2.60179435483871,0.7355304435483871,59.0,1.0,0.7036798387096775,0.03185060483870965,0.0562223790322581,0.2082471774193548,0.9863418173367329,0.2961555115140763,0.5703698193119723,0.021677094341218926
91,"First by Tideman and Chieruzzi: (D, D)",2.6003125,0.6967840725806451,212.0,1.0,0.6719703629032256,0.024813709677419322,0.07034616935483869,0.23286975806451632,0.9960340671722089,0.12877229423783473,0.43912834387724425,0
92,Second by Yamachi,2.5996068548387097,0.790198185483871,23.0,1.0,0.736716935483871,0.05348125000000005,0.04479556451612901,0.16500624999999997,0.9426112188711906,0.7327513589333244,0.6670524989076618,0.26440361937036433
93,Math Constant Hunter,2.5973588709677418,0.7527739919354839,48.0,1.0,0.6355280241935485,0.11724596774193542,0.11091350806451608,0.13631249999999998,0.8942893443437364,0.8311389013859468,0.127517859236003,0.2225503118916197
94,ShortMem,2.595806451612903,0.8049989919354839,12.0,1.0,0.7518268145161291,0.05317217741935485,0.03616673387096774,0.15883427419354837,0.99938753252344,0.7112857423103238,0.7481538124411029,0
95,Meta Majority Finite Memory: 80 players,2.5941229838709674,0.7648461693548387,32.0,1.0,0.7124546370967744,0.05239153225806452,0.05546713709677419,0.17968669354838696,0.9999339237488676,0.14278226459436935,0.8522843449586814,0.025179292334484765
96,Adaptive Pavlov 2006,2.5917540322580646,0.7206715725806452,61.0,1.0,0.6918774193548387,0.028794153225806418,0.0592149193548387,0.22011350806451613,0.9798776679732263,0.26983956935378045,0.5767074476356349,0.0629450612204222
97,Second by Getzler,2.590100806451613,0.7779086693548387,26.0,1.0,0.7343254032258063,0.04358326612903226,0.041084879032258076,0.1810064516129033,0.9653760549941882,0.36985096510659865,0.7027459443518248,0.12653687302358385
98,Second by Champion,2.587489919354839,0.8770120967741936,0.0,1.0,0.796689314516129,0.08032278225806457,0.018536693548387082,0.10445120967741932,1.0,0.717801691380272,1.0,0.2149847119077418
99,Soft Go By Majority: 5,2.5863608870967747,0.7862923387096774,24.0,1.0,0.7258062500000002,0.060486088709677435,0.049047379032258066,0.1646602822580644,1.0,0.7121093870018023,0.5579168736966876,0
100,Dynamic Two Tits For Tat,2.586340725806452,0.8311417338709678,7.0,1.0,0.7648237903225805,0.06631794354838713,0.030726612903225804,0.1381316532258065,0.9536562053285997,0.49916220029680164,0.6446280182561642,0.3743625737246254
101,"Stalker: (D,)",2.585786290322581,0.8362350806451613,147.0,1.0,0.7703955645161293,0.06583951612903216,0.027454032258064427,0.136310887096774,0.9755812150112666,0.6614229315599772,0.7722203187222841,0.12911412770919334
