Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
110,Thumper,2.654566383080059,0.777159905590202,24.0,1.0,0.7191041633122703,0.05798387252212044,0.06768566343853166,0.15522630072707763,1.0,0,0.5757184791213362,0
111,Winner21,2.65449692476939,0.37226196848173826,179.0,0.0,0.2820824959114313,0.09024732583178721,0.20757739595530877,0.4200927823014727,1.0,0,0.6580042378079451,0.3507189869641124
112,GTFT: 0.1,2.653447317920145,0.8602646423789669,0.0,1.0,0.7728246260316655,0.08785794953352269,0.054957529547385114,0.08435989488742665,1.0,0.10276370667316484,1.0,0.11959773712899632
113,Gradual,2.652522826750264,0.8642987978019693,8.0,1.0,0.7849139160567143,0.08290305791708524,0.05228459381742598,0.07989843220877435,1.0,0.291716842146175,0.6047779968510095,0.41128623582644525
114,"ZD-GTFT-2: 0.25, 0.5",2.651577473964829,0.8744525194189244,0.0,1.0,0.7803502546706506,0.09534104272474019,0.050952120984661974,0.07335658161994732,1.0,0.13636612831031023,1.0,0.24931500777284452
115,Second by Grofman,2.6510544530317435,0.8402052483788206,12.0,1.0,0.7772633962428841,0.06498273423697318,0.05286952289292636,0.10488434662721632,0.9883862332384659,0.5887649952859199,0.5426977099473602,0.03914386395607806
116,TF2,2.649529861071147,0.3070371814297829,164.0,1.0,0.2223952879485283,0.08534511051806158,0.2659508685767885,0.4263087329566216,0.28615404248836424,0,0.6592661478037886,0.09416110432214139
117,Nice Average Copier,2.6487569420820356,0.8381702715737173,15.0,1.0,0.748792758071681,0.09022189580999988,0.06075711013921391,0.10022823597910518,0.9148150633263982,0.4915223191159346,0.6098498287847914,0.4076222424057007
118,Soft Go By Majority: 5,2.6473132374461583,0.8539215490567921,8.0,1.0,0.7626163567790085,0.09144296477335219,0.05777073696570315,0.08816994148193615,1.0,0.7081678400757629,0.5997348406061481,0
119,Average Copier,2.6462854360300976,0.6934677865676987,69.0,0.4983064516129032,0.5595455282955458,0.13326655605443008,0.1250473127902328,0.18214060285979125,0.8875826261814909,0.4812837006009168,0.7804338866421623,0.3459672796034953
120,Second by Tranquilizer,2.645954510865752,0.8352270696399849,14.0,1.0,0.7365910981155477,0.10062475820301668,0.0662310750819317,0.0965530685995039,0.9657734447152925,0.544867019616276,0.9902897551723182,0.4395137436465013
121,Revised Downing,2.645706607112121,0.8606942683058557,12.0,1.0,0.7764839186594024,0.08419017468825579,0.057923896802973905,0.08140200984936789,0.9859114995257252,0.7754404502460528,0.49398669478130547,0.2580335151694396
122,Handshake,2.643403070812485,0.15187710585567604,191.0,1.0,0.112712229369975,0.041536965942088264,0.29532830323387577,0.5504225014540609,0.5196753040074339,0.8380862558519866,0,0.32259189357392254
123,Worse and Worse 3,2.6423937643198583,0.8401379343490172,14.0,1.0,0.7483986932348597,0.09011848491471666,0.06007287994304116,0.10140994190738245,0.9146373394065097,0.49385830158226957,0.6011060097490782,0.38560552626836603
124,Forgetful Fool Me Once: 0.05,2.642256708624914,0.8325229344884031,15.0,1.0,0.762415719591716,0.07137553654863757,0.0640608428758979,0.10214790098374865,1.0,0.6774820106540668,0.06328444317551582,0.051412926356652476
125,SelfSteem,2.6408229352109513,0.4669289706363064,132.0,0.49778225806451615,0.28505321453553856,0.18153415803432635,0.2390643089320408,0.29434831849809434,0.6580478688865331,0.34815294059307333,0.5824489364652718,0.2544951650036864
126,Original Gradual,2.640148900844712,0.8889866291344124,5.0,1.0,0.7953409011602476,0.09369632192523104,0.04580847412980543,0.06515430278471586,1.0,0.3044886693436497,0.6873315233829698,0.5719827792042805
127,Calculator,2.6401469031582403,0.6312256895868544,72.0,1.0,0.5233636459200499,0.11047534031427828,0.1555558286215728,0.21060518514409893,0.8987513580591614,0,0.8008360367364827,0
128,SolutionB5,2.640079048835422,0.4153068950735739,161.0,0.0,0.296197401362913,0.11760638228875246,0.2045406926359897,0.3816555237123449,1.0,0,0.863573925402563,0
129,"Bush Mosteller: 0.5, 0.5, 3.0, 0.5",2.6394660877121887,0.4068848169640349,131.0,0.4933467741935484,0.21926191636341855,0.18807510652177858,0.2737583314391645,0.31890464567563837,0.5068607354059077,0.3422970115761428,0.3770146378643896,0.3908723126925294
130,Second by Kluepfel,2.638900714560341,0.8423592687863369,6.0,1.0,0.7681986507033349,0.07729696266669077,0.05056325643839846,0.1039411301915759,0.9777622178408701,0.3569745114804665,0.7191365738080019,0.13134957375473622
131,Remorseful Prober: 0.1,2.6380684863492263,0.6738965758999444,62.0,1.0,0.5489711520357861,0.12526796018433764,0.14752171131041306,0.17823917646946336,0.8998268334112711,0,0.903484968546043,0.3121248634390727
132,GrudgerAlternator,2.6377153515726564,0.8400581357897449,14.0,1.0,0.7201358447364805,0.12171828001663133,0.08389244138860433,0.0742534338582838,0.9003151539527127,0,1.0,1.0
133,Evolved ANN 5 Noise 05,2.636675888678633,0.8868789067708607,8.0,1.0,0.7859568190594445,0.10189427607887866,0.05037401515946706,0.06177488970220976,0.9848567271095091,0.8160414056024058,0.8711140970419264,0.4362367382010729
134,Meta Winner Ensemble: 217 players,2.63657998391852,0.26895411162253174,143.0,0.94125,0.17746968630458124,0.09292341162357462,0.29639356912147613,0.433213332950368,0.43744698250676606,0.2907453344932218,0.1558950367996753,0.14929377771558128
